Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,num_ants,alpha,beta,rho,iterations
berlin52,ACO_tune_1,42,7931.888952446673,2.9667038917541504,5.169569775214441,"[23, np.int64(20), np.int64(50), np.int64(16), np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(38), np.int64(37), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(21), np.int64(18), np.int64(3), np.int64(17), np.int64(42), np.int64(7), np.int64(2), np.int64(29), np.int64(30)]","[np.float64(14345.441090512886), np.float64(12987.411281196066), np.float64(11853.900210112695), np.float64(11356.408227116422), np.float64(11356.408227116422), np.float64(10667.83157319073), np.float64(10061.00728809955), np.float64(10061.00728809955), np.float64(9385.64204690456), np.float64(9385.64204690456), np.float64(9065.197478956386), np.float64(8742.871596735076), np.float64(8742.871596735076), np.float64(8742.871596735076), np.float64(8742.871596735076), np.float64(8742.871596735076), np.float64(8742.871596735076), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673), np.float64(7931.888952446673)]",20,1.0,2.0,0.3,50
berlin52,ACO_tune_1,43,8090.3695316593285,2.9254751205444336,7.270876845125013,"[49, np.int64(1), np.int64(22), np.int64(18), np.int64(31), np.int64(21), np.int64(23), np.int64(20), np.int64(50), np.int64(16), np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(38), np.int64(37), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(3), np.int64(17), np.int64(42), np.int64(7), np.int64(2), np.int64(30), np.int64(29)]","[np.float64(13327.157899093852), np.float64(12883.923680952379), np.float64(12020.477775481066), np.float64(11840.346806054295), np.float64(11064.878904186495), np.float64(11064.878904186495), np.float64(10641.376986890398), np.float64(9898.839786032451), np.float64(9810.134422807594), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(9021.747731829206), np.float64(8904.472675242245), np.float64(8791.156820093966), np.float64(8191.410623408484), np.float64(8191.410623408484), np.float64(8191.410623408484), np.float64(8191.410623408484), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8109.234574519632), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285), np.float64(8090.3695316593285)]",20,1.0,2.0,0.3,50
berlin52,ACO_tune_1,44,7998.878586290539,3.5308823585510254,6.057790855085372,"[36, np.int64(39), np.int64(40), np.int64(38), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(42), np.int64(7), np.int64(2), np.int64(30), np.int64(29), np.int64(44), np.int64(34), np.int64(35), np.int64(37), np.int64(46), np.int64(16), np.int64(50), np.int64(20), np.int64(23)]","[np.float64(13778.130080773022), np.float64(13543.991409410477), np.float64(13133.829586443097), np.float64(11233.682298309242), np.float64(11123.737386019935), np.float64(10265.149435793752), np.float64(9878.383754730949), np.float64(9756.005143110295), np.float64(9351.083541652404), np.float64(9351.083541652404), np.float64(9351.083541652404), np.float64(9321.793120622424), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8567.781612100682), np.float64(8118.395652953324), np.float64(8118.395652953324), np.float64(8118.395652953324), np.float64(8118.395652953324), np.float64(8118.395652953324), np.float64(8118.395652953324), np.float64(8118.395652953324), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539), np.float64(7998.878586290539)]",20,1.0,2.0,0.3,50
