Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,num_ants,alpha,beta,rho,iterations
berlin52,ACO_tune_11,42,7842.779222077039,5.9273059368133545,3.9880565112309583,"[21, np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(42), np.int64(7), np.int64(2), np.int64(30), np.int64(23), np.int64(20), np.int64(50), np.int64(16), np.int64(29), np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(38), np.int64(37), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22)]","[np.float64(8827.649613153135), np.float64(8827.649613153135), np.float64(8459.208316721173), np.float64(8459.208316721173), np.float64(8322.551463321475), np.float64(8322.551463321475), np.float64(8153.208736842876), np.float64(8153.208736842876), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7915.29185682266), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7882.734191534039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039), np.float64(7842.779222077039)]",40,1.0,5.0,0.3,50
berlin52,ACO_tune_11,43,7947.413151689798,6.842216730117798,5.37540641328292,"[39, np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(16), np.int64(50), np.int64(20), np.int64(23), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(42), np.int64(7), np.int64(2), np.int64(30), np.int64(29), np.int64(46), np.int64(37), np.int64(38), np.int64(40), np.int64(24), np.int64(48), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22)]","[np.float64(8935.473459476847), np.float64(8784.078100126304), np.float64(8692.279870780854), np.float64(8327.928933293495), np.float64(8327.928933293495), np.float64(8327.928933293495), np.float64(8327.928933293495), np.float64(8327.928933293495), np.float64(8327.928933293495), np.float64(8168.46450282982), np.float64(8168.46450282982), np.float64(8168.46450282982), np.float64(8168.46450282982), np.float64(8168.46450282982), np.float64(8168.46450282982), np.float64(8121.627827033163), np.float64(8090.3695316593285), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7969.000132786247), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798), np.float64(7947.413151689798)]",40,1.0,5.0,0.3,50
berlin52,ACO_tune_11,44,7974.8809463769685,5.801048517227173,5.739604168350152,"[17, np.int64(3), np.int64(18), np.int64(31), np.int64(23), np.int64(20), np.int64(50), np.int64(30), np.int64(29), np.int64(16), np.int64(46), np.int64(40), np.int64(38), np.int64(37), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(21), np.int64(42), np.int64(7), np.int64(2)]","[np.float64(8957.742735190726), np.float64(8890.825930618472), np.float64(8731.228201271466), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685), np.float64(7974.8809463769685)]",40,1.0,5.0,0.3,50
