Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,pop_size,pm,pc,elitism_k,iterations
berlin52,GA_tune_0,42,10275.64409248904,0.8547587394714355,36.24561247002174,"[28, 4, 6, 37, 36, 35, 39, 10, 41, 19, 45, 3, 32, 49, 1, 22, 18, 31, 44, 34, 16, 46, 50, 23, 30, 29, 20, 21, 7, 2, 42, 17, 8, 9, 33, 43, 15, 40, 38, 48, 5, 24, 25, 12, 51, 11, 52, 13, 14, 47, 27, 26]","[np.float64(26073.601941955316), np.float64(26073.601941955316), np.float64(25129.133506778555), np.float64(23909.371815129256), np.float64(23889.662787251644), np.float64(23610.067155751756), np.float64(23071.916253511936), np.float64(23071.916253511936), np.float64(22598.64027007168), np.float64(21246.832669739186), np.float64(20940.639523005728), np.float64(19749.095416472133), np.float64(19749.095416472133), np.float64(19660.4993686645), np.float64(19443.175494646053), np.float64(19290.158343989442), np.float64(19290.158343989442), np.float64(19108.465807799155), np.float64(18858.056969835816), np.float64(18858.056969835816), np.float64(18858.056969835816), np.float64(18796.36608464541), np.float64(18613.679971315294), np.float64(18440.13272232583), np.float64(18111.31523827176), np.float64(18111.315238271756), np.float64(18013.793438950546), np.float64(17941.873105348597), np.float64(17941.873105348597), np.float64(17941.873105348597), np.float64(17941.873105348597), np.float64(17941.873105348597), np.float64(17941.873105348597), np.float64(17882.058097644127), np.float64(17498.36949706377), np.float64(17498.36949706377), np.float64(17391.137985087727), np.float64(17391.137985087727), np.float64(17248.501224914842), np.float64(17248.501224914842), np.float64(17248.501224914842), np.float64(17170.929200882438), np.float64(17007.709236514755), np.float64(16691.87940674609), np.float64(16691.87940674609), np.float64(16691.87940674609), np.float64(16633.31836465027), np.float64(16617.614557643403), np.float64(16274.847391088177), np.float64(16274.847391088177), np.float64(16028.061684366518), np.float64(15884.800090423978), np.float64(15884.800090423978), np.float64(15884.800090423978), np.float64(15884.800090423978), np.float64(15884.800090423978), np.float64(15884.800090423978), np.float64(15691.508630660435), np.float64(15691.508630660435), np.float64(15680.824402391345), np.float64(15337.753078941478), np.float64(15337.753078941478), np.float64(15237.458320706111), np.float64(15177.152857143152), np.float64(15103.913950416432), np.float64(15032.006788888057), np.float64(15032.006788888057), np.float64(14757.763360500952), np.float64(14718.722695533), np.float64(14718.722695533), np.float64(14681.875044653314), np.float64(14681.875044653314), np.float64(14650.504677230032), np.float64(14533.122598541526), np.float64(14533.122598541526), np.float64(14368.590951298258), np.float64(14368.590951298258), np.float64(14368.590951298258), np.float64(14337.522108629788), np.float64(14294.586317160312), np.float64(14294.586317160312), np.float64(14156.195764027163), np.float64(14156.195764027163), np.float64(14116.814350530569), np.float64(14116.814350530569), np.float64(14113.561497312498), np.float64(14108.496591611629), np.float64(14108.496591611629), np.float64(14108.496591611629), np.float64(14056.02748551806), np.float64(14056.02748551806), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(14050.962579817191), np.float64(13904.43417285215), np.float64(13904.43417285215), np.float64(13904.43417285215), np.float64(13893.147138897955), np.float64(13893.147138897955), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13855.61090419509), np.float64(13818.166095375453), np.float64(13697.597338780097), np.float64(13697.597338780097), np.float64(13697.597338780097), np.float64(13697.597338780097), np.float64(13697.597338780097), np.float64(13684.730851905093), np.float64(13678.181905748303), np.float64(13678.181905748303), np.float64(13678.181905748303), np.float64(13678.1819057483), np.float64(13678.1819057483), np.float64(13678.1819057483), np.float64(13429.93263845513), np.float64(13429.93263845513), np.float64(13429.93263845513), np.float64(13429.93263845513), np.float64(13429.93263845513), np.float64(13409.193550685113), np.float64(13409.193550685113), np.float64(13398.362416075946), np.float64(13377.62332830593), np.float64(13377.62332830593), np.float64(13321.543732572543), np.float64(13321.543732572543), np.float64(13321.543732572543), np.float64(13321.543732572543), np.float64(13321.543732572543), np.float64(13188.07966712349), np.float64(13188.07966712349), np.float64(13144.504175816252), np.float64(13144.504175816252), np.float64(12930.210930346399), np.float64(12930.210930346399), np.float64(12854.204461082914), np.float64(12854.204461082914), np.float64(12854.204461082914), np.float64(12854.204461082914), np.float64(12694.425295721165), np.float64(12694.425295721165), np.float64(12694.425295721165), np.float64(12694.425295721165), np.float64(12489.266693087502), np.float64(12489.266693087502), np.float64(12484.927203720734), np.float64(12484.927203720734), np.float64(12437.784506092341), np.float64(12339.05915188542), np.float64(12339.05915188542), np.float64(12121.339160938223), np.float64(12069.856973943062), np.float64(12069.856973943062), np.float64(11961.18866126091), np.float64(11961.18866126091), np.float64(11943.566403391858), np.float64(11943.566403391858), np.float64(11943.566403391858), np.float64(11943.566403391857), np.float64(11943.566403391857), np.float64(11806.561868898163), np.float64(11699.216701037692), np.float64(11680.271298346957), np.float64(11680.271298346957), np.float64(11604.096551757471), np.float64(11534.435234054909), np.float64(11534.435234054909), np.float64(11327.217927025375), np.float64(11327.217927025375), np.float64(11327.217927025375), np.float64(11327.217927025375), np.float64(11327.217927025375), np.float64(11213.385388217032), np.float64(11213.385388217032), np.float64(11213.385388217032), np.float64(11164.65312287516), np.float64(11164.65312287516), np.float64(11164.65312287516), np.float64(11164.65312287516), np.float64(11024.799950052226), np.float64(11024.799950052226), np.float64(11024.799950052226), np.float64(11024.799950052226), np.float64(11024.799950052226), np.float64(10322.602147336036), np.float64(10322.602147336036), np.float64(10275.64409248904)]",50,0.05,0.85,2,200
berlin52,GA_tune_0,43,10662.60081612295,0.902503490447998,41.37630358158246,"[16, 44, 1, 32, 49, 39, 35, 20, 23, 17, 42, 7, 2, 21, 30, 31, 18, 3, 34, 40, 48, 24, 43, 25, 4, 6, 15, 5, 38, 37, 36, 46, 29, 50, 22, 45, 19, 8, 41, 9, 10, 33, 51, 12, 28, 27, 26, 14, 13, 11, 52, 47]","[np.float64(25603.56416817617), np.float64(24898.944411272416), np.float64(24898.944411272416), np.float64(23300.88065987998), np.float64(23300.88065987998), np.float64(23300.88065987998), np.float64(23297.566923652583), np.float64(22598.709730102986), np.float64(22598.709730102986), np.float64(22394.946648668298), np.float64(20683.169812439744), np.float64(20683.169812439744), np.float64(20683.169812439744), np.float64(20683.169812439744), np.float64(20132.757733469916), np.float64(19663.200497778413), np.float64(19402.023165590126), np.float64(19402.023165590126), np.float64(19402.023165590126), np.float64(18794.54426963928), np.float64(18794.54426963928), np.float64(18773.75213195883), np.float64(17821.407506163127), np.float64(17821.407506163127), np.float64(17821.407506163127), np.float64(17747.943122724), np.float64(17335.880702081504), np.float64(17335.880702081504), np.float64(17068.441373127145), np.float64(16889.049274713016), np.float64(16542.357608029306), np.float64(15986.87775948316), np.float64(15986.87775948316), np.float64(15886.65661911205), np.float64(15666.35158086092), np.float64(15040.471627456533), np.float64(15040.471627456533), np.float64(15040.471627456533), np.float64(14865.99642248131), np.float64(14865.99642248131), np.float64(14778.568341688324), np.float64(14718.837161752059), np.float64(14718.837161752059), np.float64(14718.837161752059), np.float64(14706.200460539394), np.float64(14599.792736643989), np.float64(14599.792736643989), np.float64(14599.792736643989), np.float64(14305.857347080939), np.float64(14305.857347080939), np.float64(13962.240380170248), np.float64(13962.240380170248), np.float64(13962.240380170248), np.float64(13889.284939362322), np.float64(13542.717278920421), np.float64(13542.717278920421), np.float64(13542.717278920421), np.float64(13542.717278920421), np.float64(13542.717278920418), np.float64(13542.717278920418), np.float64(13542.717278920418), np.float64(13260.4412708454), np.float64(13260.4412708454), np.float64(13260.4412708454), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13239.694697406258), np.float64(13094.41955437868), np.float64(13094.41955437868), np.float64(13094.41955437868), np.float64(13092.497620559272), np.float64(13092.497620559272), np.float64(13038.845019430339), np.float64(13038.845019430339), np.float64(13038.845019430339), np.float64(13038.845019430339), np.float64(13038.845019430339), np.float64(13038.845019430339), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13007.809964358761), np.float64(13004.91614171598), np.float64(13004.91614171598), np.float64(13004.91614171598), np.float64(13004.91614171598), np.float64(12941.669649172813), np.float64(12928.355433646691), np.float64(12760.268707598156), np.float64(12486.954277742647), np.float64(12344.574385238626), np.float64(12320.406383514819), np.float64(12320.406383514819), np.float64(12320.406383514819), np.float64(12320.406383514819), np.float64(11804.989785174963), np.float64(11804.989785174963), np.float64(11804.989785174963), np.float64(11804.989785174963), np.float64(11804.989785174963), np.float64(11804.989785174963), np.float64(11795.722369765066), np.float64(11795.722369765066), np.float64(11795.722369765066), np.float64(11763.437687719534), np.float64(11763.437687719534), np.float64(11673.705009554673), np.float64(11614.889944173201), np.float64(11614.889944173201), np.float64(11586.89849389621), np.float64(11586.89849389621), np.float64(11570.808748075551), np.float64(11570.808748075551), np.float64(11433.628544810506), np.float64(11342.41291821971), np.float64(11342.41291821971), np.float64(11249.47238731203), np.float64(11249.47238731203), np.float64(11249.47238731203), np.float64(11051.242409338638), np.float64(11051.242409338638), np.float64(10882.573426631854), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10834.882605403347), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10748.330473301472), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10707.589443657494), np.float64(10682.23550264174), np.float64(10682.23550264174), np.float64(10682.23550264174), np.float64(10682.23550264174), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295), np.float64(10662.60081612295)]",50,0.05,0.85,2,200
berlin52,GA_tune_0,44,9996.155604326588,1.3108203411102295,32.539851555642905,"[34, 35, 39, 40, 38, 48, 6, 25, 33, 51, 12, 28, 27, 47, 13, 14, 52, 11, 26, 20, 23, 29, 30, 2, 7, 42, 21, 17, 3, 18, 22, 1, 32, 45, 19, 10, 8, 41, 9, 43, 4, 15, 5, 24, 37, 36, 49, 31, 50, 16, 46, 44]","[np.float64(24765.91554196067), np.float64(24765.91554196067), np.float64(24389.63933410412), np.float64(24182.340278467706), np.float64(23670.92364275222), np.float64(22780.22916156343), np.float64(22780.22916156343), np.float64(22408.404483397186), np.float64(21305.319956220697), np.float64(21204.29190134256), np.float64(20840.46048855534), np.float64(20840.46048855534), np.float64(20686.486547612418), np.float64(20003.282585487013), np.float64(19926.795545900128), np.float64(19926.795545900128), np.float64(19797.503846045067), np.float64(19797.503846045067), np.float64(19414.236620498265), np.float64(19383.012993668242), np.float64(19383.012993668242), np.float64(18917.83146103309), np.float64(18917.83146103309), np.float64(18636.443685145656), np.float64(18636.443685145656), np.float64(18489.391699611544), np.float64(18489.391699611544), np.float64(18489.391699611544), np.float64(18404.06150724879), np.float64(18112.151008263434), np.float64(17716.843681584924), np.float64(17716.843681584924), np.float64(17474.172566676636), np.float64(17423.61951594168), np.float64(16313.577282698892), np.float64(15952.480603262464), np.float64(15808.33291571959), np.float64(15808.33291571959), np.float64(15808.332915719588), np.float64(15586.827191658742), np.float64(15392.843286498928), np.float64(15320.868781528425), np.float64(15147.538734193393), np.float64(14584.54886512032), np.float64(14584.54886512032), np.float64(14584.54886512032), np.float64(14584.54886512032), np.float64(14484.201142800444), np.float64(14484.201142800444), np.float64(14364.082689564857), np.float64(14364.082689564857), np.float64(14276.387767342254), np.float64(14053.879678926078), np.float64(14016.145664300937), np.float64(13976.65752450864), np.float64(13976.65752450864), np.float64(13976.65752450864), np.float64(13976.65752450864), np.float64(13948.00725225613), np.float64(13497.398111028308), np.float64(13497.398111028308), np.float64(13321.326307073383), np.float64(13321.326307073383), np.float64(12836.564870895441), np.float64(12836.564870895441), np.float64(12805.174382275949), np.float64(12805.174382275949), np.float64(12805.174382275949), np.float64(12805.174382275949), np.float64(12805.174382275949), np.float64(12671.583208453185), np.float64(12671.583208453185), np.float64(12671.583208453185), np.float64(12671.583208453185), np.float64(12671.583208453185), np.float64(12671.583208453185), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12534.220929388826), np.float64(12500.302117595944), np.float64(12500.302117595944), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12338.231309742729), np.float64(12249.801769424612), np.float64(12249.801769424612), np.float64(12223.017513424129), np.float64(12151.603532915942), np.float64(12151.603532915942), np.float64(12151.603532915942), np.float64(12149.334250062113), np.float64(11980.654840217929), np.float64(11980.654840217929), np.float64(11458.123737907888), np.float64(11292.081479731452), np.float64(11292.081479731452), np.float64(11292.081479731452), np.float64(11146.269881018905), np.float64(11110.692900316937), np.float64(11110.692900316937), np.float64(11071.774201751039), np.float64(10925.96260303849), np.float64(10925.96260303849), np.float64(10925.962603038488), np.float64(10890.38562233652), np.float64(10890.38562233652), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10890.385622336518), np.float64(10872.799290370747), np.float64(10869.82182989091), np.float64(10851.249599572466), np.float64(10814.089274209236), np.float64(10814.089274209236), np.float64(10814.089274209236), np.float64(10792.539583410955), np.float64(10772.489118876008), np.float64(10772.489118876008), np.float64(10772.489118876008), np.float64(10772.489118876008), np.float64(10691.869523913823), np.float64(10691.869523913823), np.float64(10691.869523913823), np.float64(10691.869523913823), np.float64(10618.85960677596), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10538.240011813776), np.float64(10438.152646881937), np.float64(10438.152646881937), np.float64(10438.152646881937), np.float64(10438.152646881937), np.float64(10368.943485756878), np.float64(10368.943485756878), np.float64(10301.806896956252), np.float64(10237.512101433376), np.float64(10237.512101433376), np.float64(10237.512101433376), np.float64(10232.527225526639), np.float64(10108.884264075758), np.float64(10108.884264075758), np.float64(10108.884264075758), np.float64(10108.884264075758), np.float64(10080.327198123345), np.float64(10080.327198123345), np.float64(10080.327198123345), np.float64(10080.327198123345), np.float64(10080.327198123345), np.float64(10080.327198123345), np.float64(10017.659966328298), np.float64(10017.659966328298), np.float64(10017.659966328298), np.float64(10017.659966328298), np.float64(10017.659966328298), np.float64(10017.659966328298), np.float64(10017.659966328298), np.float64(10011.491143881361), np.float64(10011.491143881361), np.float64(10011.491143881361), np.float64(9996.155604326588), np.float64(9996.155604326588), np.float64(9996.155604326588)]",50,0.05,0.85,2,200
