Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,num_ants,alpha,beta,rho,iterations
berlin52,ACO_tune_4,42,7681.749965600122,2.9589455127716064,1.8529563192803216,"[29, np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(38), np.int64(37), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(42), np.int64(7), np.int64(2), np.int64(30), np.int64(23), np.int64(20), np.int64(50), np.int64(16)]","[np.float64(14345.441090512886), np.float64(12185.526069377136), np.float64(11966.16915764207), np.float64(9359.20355392015), np.float64(9359.20355392015), np.float64(9359.20355392015), np.float64(9151.735305004562), np.float64(9151.735305004562), np.float64(9151.735305004562), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8272.584833927302), np.float64(8078.522291942697), np.float64(8078.522291942697), np.float64(8016.85555397482), np.float64(8016.85555397482), np.float64(8016.85555397482), np.float64(7791.671943447608), np.float64(7791.671943447608), np.float64(7791.671943447608), np.float64(7791.671943447608), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600123), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122), np.float64(7681.749965600122)]",20,2.0,2.0,0.1,50
berlin52,ACO_tune_4,43,7791.375634100066,3.6775827407836914,3.3064920989136333,"[8, np.int64(9), np.int64(10), np.int64(43), np.int64(33), np.int64(51), np.int64(11), np.int64(52), np.int64(14), np.int64(13), np.int64(47), np.int64(26), np.int64(27), np.int64(28), np.int64(12), np.int64(25), np.int64(4), np.int64(6), np.int64(15), np.int64(5), np.int64(24), np.int64(48), np.int64(37), np.int64(38), np.int64(40), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(46), np.int64(16), np.int64(50), np.int64(20), np.int64(23), np.int64(30), np.int64(29), np.int64(2), np.int64(7), np.int64(42), np.int64(21), np.int64(17), np.int64(3), np.int64(18), np.int64(31), np.int64(22), np.int64(1), np.int64(49), np.int64(32), np.int64(45), np.int64(19), np.int64(41)]","[np.float64(13327.157899093852), np.float64(12424.979076678812), np.float64(9963.932600944272), np.float64(9963.932600944272), np.float64(9963.932600944272), np.float64(9359.179416007433), np.float64(8631.42210502264), np.float64(8631.42210502264), np.float64(8631.42210502264), np.float64(8631.42210502264), np.float64(8407.117916513893), np.float64(8339.89085546777), np.float64(8339.89085546777), np.float64(8050.438315625455), np.float64(8050.438315625455), np.float64(8050.438315625455), np.float64(8050.438315625455), np.float64(8050.438315625455), np.float64(8050.438315625455), np.float64(8050.438315625455), np.float64(8009.177392334522), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7829.537968668794), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066), np.float64(7791.375634100066)]",20,2.0,2.0,0.1,50
berlin52,ACO_tune_4,44,7628.358168298653,3.1613621711730957,1.1450300755589136,"[16, np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(38), np.int64(37), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(9), np.int64(10), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(42), np.int64(7), np.int64(2), np.int64(30), np.int64(23), np.int64(20), np.int64(50), np.int64(29)]","[np.float64(13778.130080773022), np.float64(12652.900233180873), np.float64(11429.319349190051), np.float64(10158.00481173685), np.float64(9802.618625774754), np.float64(9802.618625774754), np.float64(9802.618625774754), np.float64(9530.836777168215), np.float64(8659.158304057839), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7686.0284981044615), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653), np.float64(7628.358168298653)]",20,2.0,2.0,0.1,50
