Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,pop_size,iterations,pc,pm,tournament_size,elitism_k
eil51,Classic_GA,42,456.8867846402405,4.203813791275024,7.2504189296339145,"[11, 38, 9, 50, 16, 2, 32, 1, 27, 51, 46, 12, 47, 18, 4, 42, 19, 40, 41, 13, 25, 14, 6, 48, 23, 24, 43, 7, 26, 8, 31, 28, 22, 3, 36, 35, 20, 29, 21, 34, 30, 39, 33, 45, 15, 44, 17, 37, 10, 49, 5]","[np.float64(1411.4682899908216), np.float64(1388.1694244073517), np.float64(1388.1694244073517), np.float64(1370.4890401527068), np.float64(1283.5887287983985), np.float64(1262.0028735654387), np.float64(1222.8033968413804), np.float64(1175.0505397341203), np.float64(1166.3639183372093), np.float64(1166.3639183372093), np.float64(1125.1698595971275), np.float64(1125.1698595971275), np.float64(1119.3061597020312), np.float64(1057.8806099670492), np.float64(1027.6301878187558), np.float64(1027.6301878187558), np.float64(1027.4519697070891), np.float64(965.1053221447164), np.float64(965.1053221447164), np.float64(965.1053221447164), np.float64(962.9988689787419), np.float64(954.4718959223907), np.float64(950.1849731044667), np.float64(950.1849731044667), np.float64(938.6011620084658), np.float64(920.1648880349238), np.float64(890.6493773150675), np.float64(890.6493773150675), np.float64(879.5298924276328), np.float64(879.5298924276328), np.float64(859.314925947591), np.float64(859.314925947591), np.float64(859.314925947591), np.float64(856.6197272450714), np.float64(829.8152599887567), np.float64(816.1056408959175), np.float64(816.1056408959175), np.float64(816.1056408959175), np.float64(816.1056408959175), np.float64(816.1056408959175), np.float64(814.601350283356), np.float64(814.601350283356), np.float64(792.1612777294531), np.float64(792.1612777294531), np.float64(792.1612777294531), np.float64(792.1612777294531), np.float64(768.5902843097483), np.float64(768.5902843097483), np.float64(768.5902843097483), np.float64(765.1894874953636), np.float64(765.1894874953636), np.float64(765.1894874953636), np.float64(765.1894874953636), np.float64(756.8386161914539), np.float64(756.8386161914539), np.float64(750.193548993364), np.float64(750.193548993364), np.float64(731.267375435196), np.float64(731.267375435196), np.float64(731.267375435196), np.float64(719.3871625862258), np.float64(719.3871625862258), np.float64(719.3871625862258), np.float64(687.3927123235844), np.float64(687.3927123235844), np.float64(687.3927123235844), np.float64(659.0355377214529), np.float64(659.0355377214529), np.float64(652.4189736331494), np.float64(652.4189736331494), np.float64(652.4189736331494), np.float64(651.8020277485316), np.float64(641.8588090535687), np.float64(639.3849348577387), np.float64(639.3849348577387), np.float64(628.138903909149), np.float64(628.138903909149), np.float64(628.138903909149), np.float64(622.3954672699214), np.float64(622.3954672699214), np.float64(614.3264317022451), np.float64(614.3264317022451), np.float64(614.3264317022451), np.float64(614.3264317022451), np.float64(614.3264317022451), np.float64(612.6271568404273), np.float64(612.6271568404273), np.float64(607.409931466863), np.float64(589.6476153010735), np.float64(589.6476153010735), np.float64(589.6476153010735), np.float64(587.5496050127966), np.float64(587.5496050127966), np.float64(587.5496050127966), np.float64(587.5496050127966), np.float64(587.5496050127966), np.float64(585.6101704447843), np.float64(585.6101704447843), np.float64(585.6101704447843), np.float64(585.6101704447843), np.float64(585.6101704447843), np.float64(578.2070694486408), np.float64(578.2070694486408), np.float64(578.2070694486408), np.float64(578.2070694486408), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(576.2676348806284), np.float64(575.708018982692), np.float64(575.708018982692), np.float64(573.7627144926057), np.float64(573.7627144926057), np.float64(573.2030985946693), np.float64(572.5709793418719), np.float64(565.5325690749448), np.float64(565.5325690749448), np.float64(564.3408339242109), np.float64(564.3408339242109), np.float64(557.3173823182759), np.float64(557.3173823182759), np.float64(557.3173823182759), np.float64(557.3173823182759), np.float64(557.3173823182759), np.float64(549.0872369006149), np.float64(549.0872369006149), np.float64(549.0872369006149), np.float64(549.0872369006149), np.float64(549.0872369006149), np.float64(549.0872369006149), np.float64(548.2417383602152), np.float64(542.581859244502), np.float64(540.7283866776298), np.float64(540.7283866776298), np.float64(540.1557686009753), np.float64(536.4244454969161), np.float64(531.7969183779901), np.float64(521.5546340821603), np.float64(509.33613431488834), np.float64(509.33613431488834), np.float64(509.33613431488834), np.float64(509.33613431488834), np.float64(509.33613431488834), np.float64(509.33613431488834), np.float64(509.33613431488834), np.float64(508.4743155304059), np.float64(505.3804122704536), np.float64(505.3804122704536), np.float64(505.3804122704536), np.float64(505.3804122704536), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(502.34162904994696), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(501.78201315201056), np.float64(499.784693711465), np.float64(499.784693711465), np.float64(499.784693711465), np.float64(499.784693711465), np.float64(499.784693711465), np.float64(498.81828546095517), np.float64(498.81828546095517), np.float64(498.81828546095517), np.float64(498.81828546095517), np.float64(495.7767845567273), np.float64(495.7767845567273), np.float64(495.7767845567273), np.float64(495.7767845567273), np.float64(489.5852831686511), np.float64(489.5852831686511), np.float64(489.5852831686511), np.float64(489.5852831686511), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(486.5437822644232), np.float64(485.6982837240234), np.float64(485.6982837240234), np.float64(485.6982837240234), np.float64(485.6982837240234), np.float64(485.6982837240234), np.float64(485.6982837240234), np.float64(485.6982837240234), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(483.7187885060231), np.float64(482.5672723772247), np.float64(482.5672723772247), np.float64(482.5672723772247), np.float64(482.5672723772247), np.float64(482.5672723772247), np.float64(482.5672723772247), np.float64(482.5672723772247), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.35653798349875), np.float64(480.1892032128605), np.float64(480.1892032128605), np.float64(480.1892032128605), np.float64(480.1892032128605), np.float64(480.1892032128605), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(473.88636464320183), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(469.9504915879931), np.float64(465.95070511400485), np.float64(465.95070511400485), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(460.31251056204303), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.88678464024053), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405), np.float64(456.8867846402405)]",100,500,0.85,0.15,3,2
eil51,Classic_GA,43,461.13006559376845,4.35190749168396,8.246494270837665,"[35, 20, 22, 1, 2, 16, 11, 38, 49, 9, 50, 29, 21, 34, 30, 10, 39, 33, 45, 15, 44, 42, 19, 40, 41, 13, 18, 4, 17, 37, 5, 12, 47, 51, 46, 32, 27, 6, 14, 25, 24, 43, 23, 7, 48, 26, 8, 31, 28, 3, 36]","[np.float64(1444.8855201970684), np.float64(1404.5016420226625), np.float64(1404.5016420226625), np.float64(1381.5777411502133), np.float64(1330.6266059834602), np.float64(1330.6266059834602), np.float64(1290.7865792525363), np.float64(1290.7865792525363), np.float64(1221.4321024416213), np.float64(1220.1023964148617), np.float64(1196.9912216114105), np.float64(1136.157979733847), np.float64(1136.157979733847), np.float64(1136.157979733847), np.float64(1136.157979733847), np.float64(1136.157979733847), np.float64(1115.7760881452625), np.float64(1103.8484033293078), np.float64(1092.3176318444487), np.float64(1076.1801377536488), np.float64(1062.939677859476), np.float64(1053.3712396698813), np.float64(1053.3712396698813), np.float64(1044.6740775619353), np.float64(1044.6740775619353), np.float64(968.2089811085305), np.float64(968.2089811085305), np.float64(968.2089811085305), np.float64(960.5561360550853), np.float64(950.5499323341329), np.float64(935.457408915761), np.float64(935.457408915761), np.float64(920.6307628094455), np.float64(917.0331924426185), np.float64(869.5831771597828), np.float64(869.5831771597828), np.float64(849.5753538473233), np.float64(849.5753538473233), np.float64(840.9157994815254), np.float64(839.4842050051), np.float64(836.1704074108693), np.float64(836.1704074108693), np.float64(816.0222161470751), np.float64(816.0222161470751), np.float64(816.0222161470751), np.float64(816.0222161470751), np.float64(808.2998362109724), np.float64(794.7137863951058), np.float64(792.5499592783644), np.float64(792.5499592783644), np.float64(792.5499592783644), np.float64(792.5499592783644), np.float64(785.1652457127102), np.float64(765.5046880432152), np.float64(765.5046880432152), np.float64(765.5046880432152), np.float64(765.5046880432152), np.float64(765.5046880432152), np.float64(734.2478006296777), np.float64(734.2478006296777), np.float64(734.2478006296777), np.float64(734.2478006296777), np.float64(730.8453285176387), np.float64(729.213761552352), np.float64(727.0969655143585), np.float64(727.0969655143585), np.float64(727.0969655143585), np.float64(723.6944934023193), np.float64(723.6944934023193), np.float64(721.4162330119132), np.float64(709.0015760418728), np.float64(706.8847800038793), np.float64(696.9225181392094), np.float64(696.9225181392094), np.float64(689.0553192647792), np.float64(689.0553192647792), np.float64(689.0553192647792), np.float64(685.7110376826074), np.float64(676.7608010694876), np.float64(674.2884015908322), np.float64(673.4165194873157), np.float64(661.9938833955405), np.float64(661.9938833955405), np.float64(658.1975915979411), np.float64(658.1975915979411), np.float64(648.961509899792), np.float64(648.961509899792), np.float64(634.6243754344664), np.float64(634.6243754344664), np.float64(634.6243754344664), np.float64(634.6243754344664), np.float64(634.6243754344664), np.float64(634.6243754344664), np.float64(634.6243754344664), np.float64(627.1609584653361), np.float64(627.1609584653361), np.float64(618.1439295414755), np.float64(618.1439295414755), np.float64(610.6805125723449), np.float64(610.6805125723449), np.float64(610.6805125723449), np.float64(583.7530526327771), np.float64(583.7530526327771), np.float64(583.7530526327771), np.float64(583.7530526327771), np.float64(578.8845027777322), np.float64(578.8845027777322), np.float64(578.6388360715771), np.float64(578.6388360715771), np.float64(572.5173710937231), np.float64(572.5173710937231), np.float64(572.5173710937231), np.float64(572.5173710937231), np.float64(567.3375586015211), np.float64(567.3375586015211), np.float64(564.2424490025087), np.float64(564.2424490025087), np.float64(560.7155391577401), np.float64(547.7997491018598), np.float64(547.492456961184), np.float64(547.492456961184), np.float64(547.492456961184), np.float64(523.7503328922473), np.float64(523.7503328922473), np.float64(520.655223293235), np.float64(520.655223293235), np.float64(520.655223293235), np.float64(518.2848515242804), np.float64(518.2848515242804), np.float64(518.2848515242804), np.float64(505.6009622069078), np.float64(505.6009622069078), np.float64(505.6009622069078), np.float64(505.60096220690775), np.float64(505.60096220690775), np.float64(505.60096220690775), np.float64(505.60096220690775), np.float64(496.0378237861731), np.float64(488.1689107136154), np.float64(488.1689107136154), np.float64(488.1689107136154), np.float64(488.1689107136154), np.float64(488.1689107136153), np.float64(488.1689107136153), np.float64(488.1689107136153), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(483.4638995514283), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(479.778239427481), np.float64(475.77155068813084), np.float64(475.77155068813084), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(472.9163352538611), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(470.39298782418143), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(468.5179145293023), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(465.1302697153761), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(464.15356189746626), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.13006559376856), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.1300655937685), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845), np.float64(461.13006559376845)]",100,500,0.85,0.15,3,2
