Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,pop_size,iterations,pc,pm,tournament_size,elitism_k
st70,Classic_GA,42,741.2885174307291,6.0556113719940186,9.820521100848762,"[34, 12, 60, 52, 5, 53, 41, 6, 68, 44, 30, 20, 14, 28, 8, 49, 55, 26, 32, 3, 42, 18, 4, 2, 7, 19, 24, 15, 57, 35, 63, 66, 22, 59, 38, 69, 31, 70, 29, 13, 23, 36, 1, 16, 47, 37, 58, 50, 10, 51, 65, 64, 11, 56, 67, 48, 33, 54, 62, 61, 39, 25, 45, 40, 46, 27, 9, 43, 17, 21]","[np.float64(3210.64793225251), np.float64(3133.72931655362), np.float64(3133.72931655362), np.float64(3067.337426156515), np.float64(2940.1795717428695), np.float64(2917.3403068791886), np.float64(2870.5147647673075), np.float64(2555.485120171258), np.float64(2555.485120171258), np.float64(2542.4269364741294), np.float64(2542.4269364741294), np.float64(2542.4269364741294), np.float64(2533.9732997078518), np.float64(2489.602265139937), np.float64(2470.0339120913845), np.float64(2381.6979093812674), np.float64(2362.915798860858), np.float64(2362.915798860858), np.float64(2355.3746250833556), np.float64(2291.7957085518747), np.float64(2291.7957085518747), np.float64(2278.698538211256), np.float64(2235.8427854916017), np.float64(2235.8427854916017), np.float64(2197.6944471540432), np.float64(2197.6944471540432), np.float64(2173.000728480159), np.float64(2136.1856643569436), np.float64(2086.140367715669), np.float64(2086.140367715669), np.float64(2049.483020395276), np.float64(2030.988978442525), np.float64(1995.7455274018246), np.float64(1914.4409270240003), np.float64(1877.9010809749507), np.float64(1871.5721721630798), np.float64(1868.7925866092028), np.float64(1794.6766074846942), np.float64(1771.813240785474), np.float64(1771.813240785474), np.float64(1771.813240785474), np.float64(1771.813240785474), np.float64(1763.1200195738495), np.float64(1656.6724294047092), np.float64(1656.6724294047092), np.float64(1656.6724294047092), np.float64(1654.0882424908903), np.float64(1654.0882424908903), np.float64(1654.0882424908903), np.float64(1654.0882424908903), np.float64(1654.0882424908903), np.float64(1630.3740595063177), np.float64(1619.0885058874971), np.float64(1607.7278697202062), np.float64(1607.7278697202062), np.float64(1607.7278697202062), np.float64(1581.0602624741794), np.float64(1529.3831717243652), np.float64(1529.3831717243652), np.float64(1529.3831717243652), np.float64(1529.3831717243652), np.float64(1449.9790777348908), np.float64(1449.9790777348908), np.float64(1449.9790777348908), np.float64(1449.9790777348908), np.float64(1430.3311740852728), np.float64(1415.7671105347513), np.float64(1415.7671105347513), np.float64(1389.3015603067302), np.float64(1362.045551616798), np.float64(1350.920062887212), np.float64(1350.920062887212), np.float64(1350.920062887212), np.float64(1350.920062887212), np.float64(1330.4875126517604), np.float64(1330.4875126517604), np.float64(1330.4875126517604), np.float64(1316.9594924584587), np.float64(1305.9554419759736), np.float64(1305.9554419759736), np.float64(1305.9554419759736), np.float64(1305.9554419759736), np.float64(1305.9554419759736), np.float64(1291.2843602987475), np.float64(1291.2843602987473), np.float64(1286.1824292650851), np.float64(1285.647700985136), np.float64(1285.647700985136), np.float64(1280.806908893964), np.float64(1271.5113475878584), np.float64(1271.5113475878584), np.float64(1257.0574200697163), np.float64(1257.0574200697163), np.float64(1257.0574200697163), np.float64(1257.0574200697163), np.float64(1257.0574200697163), np.float64(1242.3863383924897), np.float64(1242.3863383924897), np.float64(1242.3863383924897), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1239.3789672901773), np.float64(1221.8301414132136), np.float64(1221.8301414132136), np.float64(1221.8301414132136), np.float64(1221.8301414132136), np.float64(1221.8301414132136), np.float64(1212.5887393226208), np.float64(1212.5887393226208), np.float64(1212.5887393226208), np.float64(1212.5887393226208), np.float64(1212.5887393226208), np.float64(1180.2368065662429), np.float64(1180.2368065662429), np.float64(1179.7807602875648), np.float64(1178.1704728873622), np.float64(1178.1704728873622), np.float64(1170.99540447565), np.float64(1170.539358196972), np.float64(1170.539358196972), np.float64(1169.816032513251), np.float64(1168.6861350994207), np.float64(1160.0975180096807), np.float64(1160.0975180096807), np.float64(1160.0975180096807), np.float64(1152.8429365411757), np.float64(1152.8429365411757), np.float64(1152.8429365411757), np.float64(1132.2288920862604), np.float64(1132.2288920862604), np.float64(1131.09899467243), np.float64(1115.469054502435), np.float64(1104.8780086877262), np.float64(1104.8780086877262), np.float64(1104.101527906672), np.float64(1104.101527906672), np.float64(1097.976843851997), np.float64(1097.595793779792), np.float64(1097.2309355753023), np.float64(1073.9960483198638), np.float64(1073.9960483198638), np.float64(1073.9960483198638), np.float64(1073.9960483198638), np.float64(1073.9960483198638), np.float64(1073.9960483198638), np.float64(1056.746410865702), np.float64(1056.746410865702), np.float64(1056.746410865702), np.float64(1056.746410865702), np.float64(1050.6217268110267), np.float64(1050.6217268110267), np.float64(1050.6217268110267), np.float64(1050.6217268110267), np.float64(1045.0500491352336), np.float64(1044.8919345966672), np.float64(1044.8919345966672), np.float64(1044.8919345966672), np.float64(1044.8919345966672), np.float64(1040.4057657155302), np.float64(1040.4057657155302), np.float64(1040.4057657155302), np.float64(1040.4057657155302), np.float64(1039.6808320457392), np.float64(1039.6808320457392), np.float64(1039.6808320457392), np.float64(1039.6808320457392), np.float64(1039.6808320457392), np.float64(1039.6808320457392), np.float64(1033.2577072099214), np.float64(1032.8874951818636), np.float64(1032.8874951818636), np.float64(1032.8874951818636), np.float64(1032.8874951818636), np.float64(1026.4643703460458), np.float64(1022.8568760581898), np.float64(1022.8568760581898), np.float64(1022.5854973673634), np.float64(1022.5854973673634), np.float64(1022.5854973673634), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(1005.236608529171), np.float64(986.791769086158), np.float64(986.791769086158), np.float64(978.7779723058536), np.float64(978.7779723058536), np.float64(978.7779723058536), np.float64(978.7779723058536), np.float64(978.7779723058536), np.float64(973.8689515945464), np.float64(973.8689515945464), np.float64(973.8689515945464), np.float64(967.6719100066007), np.float64(967.6719100066007), np.float64(967.6719100066007), np.float64(967.6719100066006), np.float64(967.372293698294), np.float64(967.3722936982939), np.float64(967.3722936982939), np.float64(967.3722936982939), np.float64(954.5705875809334), np.float64(954.5705875809334), np.float64(954.5705875809334), np.float64(954.5705875809334), np.float64(943.9360330129565), np.float64(943.6364167046498), np.float64(943.6364167046498), np.float64(943.3513060443357), np.float64(940.9407487155194), np.float64(935.0524741150505), np.float64(935.0524741150505), np.float64(935.0524741150505), np.float64(935.0524741150505), np.float64(931.1097527253552), np.float64(931.1097527253552), np.float64(919.5305258383189), np.float64(919.5305258383189), np.float64(919.3995037036117), np.float64(915.9601159765044), np.float64(915.9601159765044), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(915.8290938417972), np.float64(912.6758234923822), np.float64(912.6758234923822), np.float64(912.6036091084363), np.float64(903.9881466014622), np.float64(903.9881466014622), np.float64(903.9881466014622), np.float64(903.9881466014622), np.float64(903.9881466014622), np.float64(903.9881466014622), np.float64(903.9881466014622), np.float64(892.7883429301746), np.float64(892.7883429301746), np.float64(892.7883429301746), np.float64(892.7883429301746), np.float64(892.7883429301746), np.float64(886.8661197829631), np.float64(886.8661197829631), np.float64(886.8661197829631), np.float64(886.8661197829631), np.float64(886.8661197829631), np.float64(886.8661197829631), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(881.2182724508145), np.float64(867.2870659861053), np.float64(867.2870659861053), np.float64(867.2870659861053), np.float64(867.2870659861053), np.float64(865.6767785859031), np.float64(865.6767785859031), np.float64(865.6767785859031), np.float64(865.6767785859031), np.float64(865.6767785859031), np.float64(856.5909043269559), np.float64(856.5909043269559), np.float64(856.5909043269559), np.float64(852.6287676267588), np.float64(852.6287676267588), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.6289303026404), np.float64(843.62893030264), np.float64(843.62893030264), np.float64(843.62893030264), np.float64(843.62893030264), np.float64(843.62893030264), np.float64(843.62893030264), np.float64(843.62893030264), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(841.5954128180845), np.float64(840.0207476395176), np.float64(835.2078241132721), np.float64(835.2078241132721), np.float64(835.2078241132721), np.float64(835.2078241132721), np.float64(833.7641179713758), np.float64(833.7641179713758), np.float64(833.7641179713758), np.float64(833.7641179713758), np.float64(833.7641179713758), np.float64(833.7641179713758), np.float64(833.7641179713758), np.float64(831.9641941321263), np.float64(831.9641941321263), np.float64(831.9641941321263), np.float64(831.9641941321263), np.float64(831.9641941321263), np.float64(828.8576137995428), np.float64(828.8576137995428), np.float64(828.8576137995428), np.float64(821.8647904641028), np.float64(821.8647904641028), np.float64(821.8647904641028), np.float64(821.8647904641028), np.float64(821.8647904641028), np.float64(819.5528955348805), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348803), np.float64(819.5528955348801), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(813.1653068300681), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.166377325463), np.float64(811.1663773254628), np.float64(811.1663773254628), np.float64(810.2784620314984), np.float64(810.2784620314984), np.float64(810.2784620314984), np.float64(809.3562440704546), np.float64(809.3562440704546), np.float64(793.2016604883835), np.float64(793.2016604883835), np.float64(792.2794425273397), np.float64(792.2794425273397), np.float64(792.2794425273397), np.float64(778.42219843575), np.float64(778.42219843575), np.float64(778.42219843575), np.float64(778.42219843575), np.float64(778.42219843575), np.float64(778.42219843575), np.float64(778.4221984357499), np.float64(778.4221984357499), np.float64(778.4221984357499), np.float64(778.4221984357499), np.float64(778.4221984357499), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(755.6771900477239), np.float64(753.9292630945832), np.float64(753.9292630945832), np.float64(753.9292630945832), np.float64(748.2356454134799), np.float64(748.2356454134799), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(746.4877184603392), np.float64(741.2885174307295), np.float64(741.2885174307295), np.float64(741.2885174307295), np.float64(741.2885174307295), np.float64(741.2885174307295), np.float64(741.2885174307295), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307293), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291), np.float64(741.2885174307291)]",100,500,0.85,0.15,3,2
st70,Classic_GA,43,760.5648217547815,4.933978796005249,12.676269889597261,"[70, 29, 13, 38, 23, 36, 1, 16, 47, 37, 58, 50, 53, 5, 10, 52, 51, 65, 64, 11, 56, 67, 48, 62, 54, 33, 60, 12, 34, 21, 40, 9, 61, 39, 25, 45, 46, 27, 30, 20, 14, 28, 8, 49, 55, 26, 19, 24, 2, 7, 32, 3, 44, 68, 17, 43, 42, 41, 6, 18, 4, 15, 57, 63, 66, 22, 59, 69, 31, 35]","[np.float64(3170.1896969588884), np.float64(3113.432241331487), np.float64(3039.723088840079), np.float64(3018.656810773095), np.float64(2940.498851846798), np.float64(2896.2908185614565), np.float64(2814.3165275179463), np.float64(2814.3165275179463), np.float64(2786.6439222410577), np.float64(2687.138885852791), np.float64(2687.138885852791), np.float64(2668.6976656884963), np.float64(2564.344251124534), np.float64(2564.344251124534), np.float64(2564.344251124534), np.float64(2517.3359569425375), np.float64(2471.8316615608505), np.float64(2410.8889229846645), np.float64(2360.9064249745993), np.float64(2327.0818140556817), np.float64(2327.0818140556817), np.float64(2281.0748610502283), np.float64(2226.7418243519073), np.float64(2192.393111246419), np.float64(2167.614700763004), np.float64(2167.614700763004), np.float64(2167.614700763004), np.float64(2167.614700763004), np.float64(2167.614700763004), np.float64(2152.0931776451425), np.float64(2152.0931776451425), np.float64(2129.4657992116827), np.float64(2028.9081860164695), np.float64(2028.9081860164695), np.float64(2028.9081860164695), np.float64(2028.9081860164695), np.float64(1971.7134763800857), np.float64(1971.7134763800857), np.float64(1946.5468476029598), np.float64(1937.8712970276274), np.float64(1919.031085982978), np.float64(1905.1253048636404), np.float64(1896.1088751575614), np.float64(1896.1088751575614), np.float64(1888.542637346474), np.float64(1888.542637346474), np.float64(1878.6276761408399), np.float64(1864.3817917535118), np.float64(1847.006027333818), np.float64(1847.006027333818), np.float64(1801.515020310573), np.float64(1801.515020310573), np.float64(1801.515020310573), np.float64(1801.5150203105727), np.float64(1791.8746628751558), np.float64(1789.0102102650746), np.float64(1786.5759720703159), np.float64(1757.460072335838), np.float64(1721.3844984879886), np.float64(1721.3844984879886), np.float64(1678.2283479896919), np.float64(1678.2283479896919), np.float64(1656.0661320121874), np.float64(1656.0661320121874), np.float64(1656.0661320121874), np.float64(1598.0194325634059), np.float64(1598.0194325634059), np.float64(1598.0194325634059), np.float64(1584.6388483097808), np.float64(1573.5188990377007), np.float64(1573.5188990377007), np.float64(1538.4790187519043), np.float64(1485.5691062799203), np.float64(1485.5691062799203), np.float64(1485.5691062799203), np.float64(1485.5691062799203), np.float64(1485.5691062799203), np.float64(1485.5691062799203), np.float64(1482.188570957626), np.float64(1452.9338308649594), np.float64(1452.9338308649594), np.float64(1452.9338308649594), np.float64(1452.9338308649594), np.float64(1418.1661036616701), np.float64(1418.1661036616701), np.float64(1402.908009053888), np.float64(1402.908009053888), np.float64(1348.6707515475318), np.float64(1333.4282471012828), np.float64(1333.4282471012828), np.float64(1333.4282471012828), np.float64(1333.4282471012828), np.float64(1333.4282471012828), np.float64(1313.2441596995475), np.float64(1313.2441596995475), np.float64(1309.5349997053816), np.float64(1306.9742767043663), np.float64(1306.9742767043663), np.float64(1299.36909107336), np.float64(1299.36909107336), np.float64(1295.2151497076256), np.float64(1279.9852569396423), np.float64(1275.8313155739077), np.float64(1275.8313155739077), np.float64(1267.9930331746236), np.float64(1267.9930331746236), np.float64(1267.9930331746236), np.float64(1267.9930331746236), np.float64(1263.839091808889), np.float64(1261.3969768487402), np.float64(1257.5004676256422), np.float64(1257.5004676256422), np.float64(1253.2890552974982), np.float64(1253.2890552974982), np.float64(1252.3746094521052), np.float64(1251.2288076514303), np.float64(1242.796489748517), np.float64(1242.796489748517), np.float64(1238.4164633099197), np.float64(1232.7356515797762), np.float64(1232.735651579776), np.float64(1227.9238977609382), np.float64(1223.57581100619), np.float64(1223.4923100887738), np.float64(1219.207585202682), np.float64(1219.207585202682), np.float64(1196.5623997551384), np.float64(1196.5623997551384), np.float64(1196.5623997551384), np.float64(1194.1479964651517), np.float64(1192.1941739516305), np.float64(1189.7797706616436), np.float64(1189.7797706616436), np.float64(1189.7797706616436), np.float64(1189.7797706616436), np.float64(1189.4612532507997), np.float64(1186.8819848803198), np.float64(1169.8940673414002), np.float64(1169.575549930556), np.float64(1164.4075698204615), np.float64(1164.4075698204615), np.float64(1164.4075698204615), np.float64(1164.4075698204615), np.float64(1164.0890524096174), np.float64(1161.6020355755159), np.float64(1161.6020355755159), np.float64(1120.0937511978784), np.float64(1120.0937511978784), np.float64(1120.0937511978784), np.float64(1117.606734363777), np.float64(1117.606734363777), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1114.188791842558), np.float64(1108.0497100001153), np.float64(1108.0497100001153), np.float64(1108.0497100001153), np.float64(1108.0497100001153), np.float64(1100.925004313131), np.float64(1100.925004313131), np.float64(1081.8376654682052), np.float64(1081.8376654682052), np.float64(1081.8376654682052), np.float64(1073.5595971633968), np.float64(1073.5595971633968), np.float64(1072.2660997214937), np.float64(1072.2660997214937), np.float64(1066.2343557496467), np.float64(1066.2343557496467), np.float64(1066.2343557496467), np.float64(1059.596715080961), np.float64(1045.3957312541984), np.float64(1045.3957312541984), np.float64(1045.3957312541984), np.float64(1015.0359381190352), np.float64(1015.0359381190352), np.float64(1015.0359381190352), np.float64(1015.0359381190352), np.float64(1015.0359381190352), np.float64(1015.0359381190352), np.float64(1015.0359381190352), np.float64(1010.2686901113461), np.float64(994.1725797791255), np.float64(994.1725797791255), np.float64(994.1725797791255), np.float64(994.1725797791255), np.float64(989.4053317714364), np.float64(989.0203103131963), np.float64(989.0203103131963), np.float64(989.0203103131963), np.float64(989.0203103131963), np.float64(978.2591278909274), np.float64(973.4918798832383), np.float64(970.5252629997556), np.float64(970.5252629997556), np.float64(970.5252629997556), np.float64(965.7580149920665), np.float64(965.3729935338264), np.float64(965.3729935338263), np.float64(944.857301275825), np.float64(944.857301275825), np.float64(944.857301275825), np.float64(928.2887670938941), np.float64(928.2887670938941), np.float64(928.288767093894), np.float64(920.4324740095126), np.float64(920.4324740095126), np.float64(920.4324740095126), np.float64(918.6032721212696), np.float64(918.6032721212696), np.float64(918.6032721212696), np.float64(912.1359693226917), np.float64(911.2676249551596), np.float64(910.8937018409666), np.float64(910.3067674344487), np.float64(902.9711202683387), np.float64(900.3424961297651), np.float64(900.3424961297651), np.float64(900.3424961297651), np.float64(900.3424961297651), np.float64(900.3424961297651), np.float64(900.3424961297651), np.float64(899.10022864804), np.float64(899.10022864804), np.float64(899.10022864804), np.float64(898.813550846655), np.float64(898.813550846655), np.float64(898.813550846655), np.float64(898.813550846655), np.float64(897.57128336493), np.float64(890.1027871049087), np.float64(890.1027871049087), np.float64(888.8605196231837), np.float64(888.8605196231837), np.float64(884.5072629635106), np.float64(876.4551314174638), np.float64(876.4551314174638), np.float64(876.4551314174638), np.float64(875.0149072387183), np.float64(875.0149072387183), np.float64(862.6095190329984), np.float64(862.6095190329984), np.float64(862.6095190329984), np.float64(862.6095190329984), np.float64(862.6095190329984), np.float64(862.6095190329984), np.float64(862.6095190329984), np.float64(856.1749759446072), np.float64(856.1749759446072), np.float64(856.1749759446072), np.float64(856.1749759446072), np.float64(856.1749759446072), np.float64(853.7148040196703), np.float64(846.521617796815), np.float64(846.521617796815), np.float64(846.521617796815), np.float64(840.6585400774136), np.float64(827.6376570369005), np.float64(827.6376570369005), np.float64(827.6376570369005), np.float64(827.6376570369005), np.float64(827.6376570369005), np.float64(827.5251162486272), np.float64(817.2927328846481), np.float64(817.2927328846481), np.float64(817.2927328846481), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(817.1801920963749), np.float64(816.6024772132167), np.float64(816.6024772132167), np.float64(816.6024772132167), np.float64(816.6024772132167), np.float64(816.6024772132167), np.float64(811.2178295441889), np.float64(811.2178295441889), np.float64(811.2178295441889), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(808.7602467652954), np.float64(806.9603229260459), np.float64(806.9603229260459), np.float64(806.9603229260459), np.float64(806.9603229260459), np.float64(806.9603229260459), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198614), np.float64(796.4645824198612), np.float64(796.4645824198612), np.float64(796.4645824198612), np.float64(796.4645824198612), np.float64(796.4645824198612), np.float64(796.4645824198612), np.float64(796.4645824198612), np.float64(786.4637214641556), np.float64(786.4637214641556), np.float64(786.4637214641556), np.float64(778.7452077548747), np.float64(778.7452077548747), np.float64(778.7452077548747), np.float64(778.7452077548747), np.float64(778.7452077548747), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(767.471338261529), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550799), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.8937168550798), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815), np.float64(760.5648217547815)]",100,500,0.85,0.15,3,2
