Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,num_ants,alpha,beta,rho,iterations
berlin52,ACO_tune_9,42,7704.423448141775,5.777766466140747,2.15358589421606,"[30, np.int64(29), np.int64(23), np.int64(20), np.int64(50), np.int64(16), np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(38), np.int64(37), np.int64(48), np.int64(24), np.int64(5), np.int64(6), np.int64(15), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(42), np.int64(7), np.int64(2)]","[np.float64(13752.834801623283), np.float64(12847.281749398997), np.float64(11513.908571309245), np.float64(10285.130785841295), np.float64(10039.633659179757), np.float64(9934.636111933247), np.float64(9934.636111933247), np.float64(9383.24546612749), np.float64(9287.380744725557), np.float64(8373.81267921418), np.float64(8373.81267921418), np.float64(8373.81267921418), np.float64(8373.81267921418), np.float64(8373.81267921418), np.float64(8373.81267921418), np.float64(8350.903750861331), np.float64(8350.903750861331), np.float64(8350.903750861331), np.float64(8350.903750861331), np.float64(8350.903750861331), np.float64(8350.903750861331), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775), np.float64(7704.423448141775)]",40,1.0,2.0,0.3,50
berlin52,ACO_tune_9,43,7964.41835141347,6.812748908996582,5.600879758863302,"[46, np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(37), np.int64(38), np.int64(40), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(7), np.int64(2), np.int64(42), np.int64(30), np.int64(23), np.int64(20), np.int64(50), np.int64(16), np.int64(29), np.int64(48), np.int64(24)]","[np.float64(13327.157899093852), np.float64(12246.816355745728), np.float64(11404.172200528737), np.float64(10605.295215268678), np.float64(10279.218451259654), np.float64(9791.898897701862), np.float64(9791.898897701862), np.float64(9676.618915688716), np.float64(8597.285739231842), np.float64(8597.285739231842), np.float64(8597.285739231842), np.float64(8597.285739231842), np.float64(8597.285739231842), np.float64(8597.285739231842), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8350.305785749855), np.float64(8338.407739908154), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(8134.724004239511), np.float64(7964.41835141347), np.float64(7964.41835141347), np.float64(7964.41835141347)]",40,1.0,2.0,0.3,50
berlin52,ACO_tune_9,44,7877.884288532298,5.923044204711914,4.453517482528485,"[30, np.int64(23), np.int64(20), np.int64(50), np.int64(16), np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(37), np.int64(38), np.int64(40), np.int64(24), np.int64(48), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21), np.int64(2), np.int64(7), np.int64(42), np.int64(29)]","[np.float64(13778.130080773022), np.float64(12645.555588535903), np.float64(12001.847846423165), np.float64(11145.230260336428), np.float64(9790.605508721574), np.float64(9610.831796695658), np.float64(9205.95327793211), np.float64(9060.253886234526), np.float64(9060.253886234526), np.float64(8816.526921386438), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8512.817640732612), np.float64(8427.05605184762), np.float64(8427.05605184762), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8426.9268564903), np.float64(8341.471042039584), np.float64(8341.471042039584), np.float64(8341.471042039584), np.float64(8341.471042039584), np.float64(8328.560409754107), np.float64(8328.560409754107), np.float64(8218.401481382687), np.float64(8045.521594565116), np.float64(8045.521594565116), np.float64(7995.91601785993), np.float64(7877.884288532298), np.float64(7877.884288532298), np.float64(7877.884288532298), np.float64(7877.884288532298), np.float64(7877.884288532298), np.float64(7877.884288532298), np.float64(7877.884288532298)]",40,1.0,2.0,0.3,50
