Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,num_ants,alpha,beta,rho,iterations
berlin52,ACO_tune_5,42,8368.782064028395,2.955699920654297,10.962371572903677,"[29, np.int64(16), np.int64(46), np.int64(25), np.int64(4), np.int64(6), np.int64(15), np.int64(5), np.int64(24), np.int64(48), np.int64(37), np.int64(38), np.int64(40), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(50), np.int64(20), np.int64(23), np.int64(30), np.int64(21), np.int64(42), np.int64(7), np.int64(2), np.int64(17), np.int64(3), np.int64(18), np.int64(31), np.int64(22), np.int64(1), np.int64(49), np.int64(32), np.int64(45), np.int64(19), np.int64(41), np.int64(8), np.int64(9), np.int64(10), np.int64(43), np.int64(33), np.int64(51), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11)]","[np.float64(14345.441090512886), np.float64(12476.289441125871), np.float64(11280.078430072837), np.float64(10125.563093025621), np.float64(9516.165258878673), np.float64(9029.063135887922), np.float64(9029.063135887922), np.float64(8854.181383218332), np.float64(8391.675913180425), np.float64(8391.675913180425), np.float64(8391.675913180425), np.float64(8391.675913180425), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395), np.float64(8368.782064028395)]",20,2.0,2.0,0.3,50
berlin52,ACO_tune_5,43,7548.99271002418,2.9069108963012695,0.09271691890984181,"[50, np.int64(20), np.int64(23), np.int64(30), np.int64(2), np.int64(7), np.int64(42), np.int64(21), np.int64(17), np.int64(3), np.int64(18), np.int64(31), np.int64(22), np.int64(1), np.int64(49), np.int64(32), np.int64(45), np.int64(19), np.int64(41), np.int64(8), np.int64(9), np.int64(10), np.int64(43), np.int64(33), np.int64(51), np.int64(11), np.int64(52), np.int64(14), np.int64(13), np.int64(47), np.int64(26), np.int64(27), np.int64(28), np.int64(12), np.int64(25), np.int64(4), np.int64(6), np.int64(15), np.int64(5), np.int64(24), np.int64(48), np.int64(37), np.int64(38), np.int64(40), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(46), np.int64(16), np.int64(29)]","[np.float64(13327.157899093852), np.float64(12667.879651800366), np.float64(11896.635466596363), np.float64(9715.238450278786), np.float64(8746.934335754486), np.float64(8746.934335754486), np.float64(7769.884342738846), np.float64(7769.884342738846), np.float64(7769.884342738846), np.float64(7769.884342738846), np.float64(7549.289019371722), np.float64(7549.289019371722), np.float64(7549.289019371722), np.float64(7549.289019371722), np.float64(7549.289019371722), np.float64(7549.289019371722), np.float64(7549.289019371722), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418), np.float64(7548.99271002418)]",20,2.0,2.0,0.3,50
berlin52,ACO_tune_5,44,7914.265030034685,3.8636465072631836,4.935892734482696,"[17, np.int64(3), np.int64(18), np.int64(31), np.int64(22), np.int64(1), np.int64(49), np.int64(32), np.int64(45), np.int64(19), np.int64(41), np.int64(8), np.int64(10), np.int64(9), np.int64(43), np.int64(33), np.int64(51), np.int64(11), np.int64(52), np.int64(13), np.int64(14), np.int64(47), np.int64(26), np.int64(27), np.int64(28), np.int64(12), np.int64(25), np.int64(4), np.int64(6), np.int64(5), np.int64(15), np.int64(38), np.int64(48), np.int64(24), np.int64(37), np.int64(40), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(46), np.int64(16), np.int64(50), np.int64(20), np.int64(23), np.int64(30), np.int64(29), np.int64(2), np.int64(7), np.int64(42), np.int64(21)]","[np.float64(13778.130080773022), np.float64(12703.651853956815), np.float64(11098.863286974136), np.float64(10040.812486813866), np.float64(9435.449932786873), np.float64(8823.124225639182), np.float64(8823.124225639182), np.float64(8752.316550855216), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685), np.float64(7914.265030034685)]",20,2.0,2.0,0.3,50
