Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,pop_size,iterations,threshold
st70,CBGA,42,679.6548001610215,5.235105276107788,0.6896000238550389,"[52, 60, 12, 21, 34, 33, 62, 54, 48, 67, 11, 64, 65, 56, 51, 50, 58, 37, 47, 16, 1, 36, 23, 38, 13, 29, 70, 31, 69, 35, 59, 22, 66, 63, 57, 15, 24, 19, 7, 2, 4, 18, 42, 32, 3, 8, 26, 55, 49, 28, 14, 20, 30, 44, 68, 27, 46, 45, 25, 39, 61, 40, 9, 17, 43, 41, 6, 53, 5, 10]","[np.float64(2743.3412959648626), np.float64(2742.676307232393), np.float64(2742.676307232393), np.float64(2742.676307232393), np.float64(2742.676307232393), np.float64(2726.5046373889227), np.float64(2726.5046373889227), np.float64(2345.6839517129083), np.float64(2345.6839517129083), np.float64(2345.6839517129083), np.float64(2264.281533588118), np.float64(2264.281533588118), np.float64(2264.281533588118), np.float64(2264.281533588118), np.float64(2264.281533588118), np.float64(2264.281533588118), np.float64(2124.3754593602193), np.float64(2124.3754593602193), np.float64(2124.3754593602193), np.float64(2124.3754593602193), np.float64(2124.3754593602193), np.float64(2109.559738714609), np.float64(2109.559738714609), np.float64(2109.559738714609), np.float64(2109.559738714609), np.float64(2109.559738714609), np.float64(2109.559738714609), np.float64(2109.559738714609), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1959.109403452707), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1950.1734430628994), np.float64(1936.4844483079992), np.float64(1936.4844483079992), np.float64(1936.4844483079992), np.float64(1843.3020653613407), np.float64(1843.3020653613407), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1836.7147068413826), np.float64(1831.4215279513246), np.float64(1739.8032591027536), np.float64(1739.8032591027536), np.float64(1739.8032591027536), np.float64(1739.8032591027536), np.float64(1739.8032591027536), np.float64(1739.8032591027536), np.float64(1739.8032591027536), np.float64(1674.7755473667346), np.float64(1674.7755473667346), np.float64(1674.7755473667346), np.float64(1674.7755473667346), np.float64(1674.7755473667346), np.float64(1659.3095425545844), np.float64(1659.3095425545844), np.float64(1610.2095019175208), np.float64(1610.2095019175208), np.float64(1472.6693794561888), np.float64(1472.6693794561888), np.float64(1472.6693794561888), np.float64(1472.6693794561888), np.float64(1452.5414301074698), np.float64(1452.5414301074698), np.float64(1452.5414301074698), np.float64(1452.5414301074698), np.float64(1452.5414301074698), np.float64(1452.5414301074698), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1393.5774306130845), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1351.7758344268902), np.float64(1318.6420617214972), np.float64(1318.6420617214972), np.float64(1318.6420617214972), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1263.7729074643237), np.float64(1223.7942806610197), np.float64(1223.7942806610197), np.float64(1223.7942806610197), np.float64(1223.7942806610197), np.float64(1216.292320073434), np.float64(1216.292320073434), np.float64(1216.292320073434), np.float64(1216.292320073434), np.float64(1216.292320073434), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1160.2721817471077), np.float64(1087.6026590176843), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(1058.0463448570088), np.float64(980.224514158737), np.float64(980.224514158737), np.float64(980.224514158737), np.float64(979.5812703364236), np.float64(979.5812703364236), np.float64(931.9448357497162), np.float64(931.9448357497162), np.float64(931.9448357497162), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(867.4379979226834), np.float64(847.0559570376006), np.float64(847.0559570376006), np.float64(847.0559570376006), np.float64(847.0559570376006), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(751.5202258057984), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(702.5729899826009), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(700.322887740488), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(698.6578298821814), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(685.1838957972569), np.float64(682.580160374057), np.float64(682.580160374057), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740568), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740567), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(682.5801603740566), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215), np.float64(679.6548001610215)]",50,500,10
st70,CBGA,43,688.7395892212194,4.301163911819458,2.0354946994399077,"[8, 28, 49, 55, 26, 19, 7, 2, 4, 18, 42, 6, 41, 43, 17, 21, 34, 12, 33, 60, 52, 10, 5, 53, 66, 24, 15, 57, 63, 22, 59, 38, 31, 69, 35, 70, 13, 29, 36, 1, 23, 16, 47, 37, 58, 50, 51, 65, 64, 11, 56, 67, 48, 54, 62, 39, 25, 45, 61, 40, 46, 27, 9, 68, 44, 30, 20, 14, 3, 32]","[np.float64(2677.864952783475), np.float64(2677.864952783475), np.float64(2677.864952783475), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2542.647394847252), np.float64(2443.0925185279816), np.float64(2329.226467509074), np.float64(2329.226467509074), np.float64(2329.226467509074), np.float64(2295.111044068081), np.float64(2295.111044068081), np.float64(2295.111044068081), np.float64(2295.111044068081), np.float64(2295.111044068081), np.float64(2295.111044068081), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2093.661927802865), np.float64(2080.512679139523), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1971.72534554279), np.float64(1922.5152162361028), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1842.9474318126793), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1648.4362114100556), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1579.942987532018), np.float64(1507.8745431172572), np.float64(1507.8745431172572), np.float64(1507.8745431172572), np.float64(1507.8745431172572), np.float64(1507.8745431172572), np.float64(1507.8745431172572), np.float64(1502.0738984167663), np.float64(1502.0738984167663), np.float64(1502.0738984167663), np.float64(1502.0738984167663), np.float64(1502.0738984167663), np.float64(1502.0738984167663), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1454.3876672870983), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1307.0753863465832), np.float64(1290.5492462708048), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1232.7858332201083), np.float64(1206.6845039380496), np.float64(1206.6845039380496), np.float64(1206.6845039380496), np.float64(1206.6845039380496), np.float64(1206.6845039380496), np.float64(1144.123092892295), np.float64(1144.123092892295), np.float64(1144.123092892295), np.float64(1136.7044628624517), np.float64(1136.7044628624517), np.float64(1136.7044628624517), np.float64(1087.6291872178754), np.float64(1075.4193943986538), np.float64(1014.2409371770382), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(988.6556122017621), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(956.2138981905881), np.float64(928.4516902982272), np.float64(928.4516902982272), np.float64(928.4516902982272), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(859.5231360234554), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(855.2206174012888), np.float64(801.2485894751567), np.float64(801.2485894751567), np.float64(801.2485894751567), np.float64(801.2485894751567), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(794.2197810760011), np.float64(756.2361829731337), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(740.4409831731609), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918478), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(713.6168472918476), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(703.9848348301455), np.float64(700.0360120309464), np.float64(700.0360120309464), np.float64(700.0360120309464), np.float64(700.0360120309464), np.float64(700.0360120309464), np.float64(700.0360120309464), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(694.8662611253906), np.float64(693.7115228224445), np.float64(693.7115228224445), np.float64(693.7115228224445), np.float64(693.7115228224445), np.float64(693.7115228224445), np.float64(693.7115228224445), np.float64(693.7115228224445), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(693.1164018006995), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(689.2818509944913), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194), np.float64(688.7395892212194)]",50,500,10
