Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,pop_size,pm,pc,elitism_k,iterations
berlin52,GA_tune_5,42,9843.224084026053,1.7676870822906494,30.512119915487308,"[38, 37, 34, 44, 50, 20, 16, 29, 46, 25, 47, 26, 28, 12, 6, 4, 51, 27, 13, 14, 52, 11, 33, 43, 41, 8, 9, 10, 19, 45, 49, 32, 18, 3, 17, 21, 7, 42, 2, 30, 23, 31, 22, 1, 36, 35, 40, 39, 48, 24, 15, 5]","[np.float64(25578.13842188685), np.float64(24518.720362941327), np.float64(24518.720362941327), np.float64(24057.042196400635), np.float64(23755.593489843242), np.float64(22481.75893327747), np.float64(22481.75893327747), np.float64(22481.75893327747), np.float64(22283.93134288959), np.float64(20580.14084943307), np.float64(19433.34431145186), np.float64(19181.24216249327), np.float64(19155.823171085365), np.float64(18894.390310940733), np.float64(18340.34489507626), np.float64(18340.34489507626), np.float64(18340.34489507626), np.float64(18340.34489507626), np.float64(18059.39481978546), np.float64(17661.290266545097), np.float64(17521.729756310375), np.float64(17203.662579025324), np.float64(17203.662579025324), np.float64(17203.662579025324), np.float64(17203.662579025324), np.float64(16559.770165364036), np.float64(16272.109914495952), np.float64(16272.109914495952), np.float64(16272.109914495952), np.float64(16148.955300896621), np.float64(15922.118047000204), np.float64(15922.118047000204), np.float64(15922.118047000204), np.float64(15922.118047000204), np.float64(15922.118047000204), np.float64(15909.590095908348), np.float64(15789.992212803623), np.float64(15369.006965281946), np.float64(15369.006965281946), np.float64(15369.006965281946), np.float64(15196.160291801772), np.float64(15196.160291801772), np.float64(15196.160291801772), np.float64(15056.403678801413), np.float64(15056.403678801413), np.float64(15056.403678801413), np.float64(14917.286646728962), np.float64(14857.639485968692), np.float64(14857.639485968692), np.float64(14589.290902085133), np.float64(14523.71567210538), np.float64(14523.71567210538), np.float64(14269.288408949893), np.float64(14216.459023884), np.float64(14216.459023884), np.float64(14136.751421653882), np.float64(13876.180483024164), np.float64(13876.180483024164), np.float64(13655.79154967424), np.float64(13540.777398071998), np.float64(13540.777398071998), np.float64(13234.761295287926), np.float64(13234.761295287926), np.float64(13234.761295287926), np.float64(13197.606601753847), np.float64(13138.34282911367), np.float64(13138.34282911367), np.float64(13079.194647600501), np.float64(12860.69796081733), np.float64(12761.044893120341), np.float64(12671.191481596014), np.float64(12647.809840643426), np.float64(12580.463836901205), np.float64(12580.463836901205), np.float64(12580.463836901205), np.float64(12393.90365002983), np.float64(12234.039273987406), np.float64(12111.29582577255), np.float64(12053.751718614902), np.float64(11997.457279128508), np.float64(11934.748165006307), np.float64(11698.16617014741), np.float64(11698.16617014741), np.float64(11698.16617014741), np.float64(11698.16617014741), np.float64(11585.936087060663), np.float64(11585.936087060663), np.float64(11575.391144035002), np.float64(11491.484285660054), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11479.809400967708), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11363.09346867965), np.float64(11338.417832621457), np.float64(11338.417832621457), np.float64(11338.417832621457), np.float64(11338.417832621457), np.float64(11116.1520334595), np.float64(11116.1520334595), np.float64(11116.1520334595), np.float64(11009.210774465719), np.float64(11009.210774465719), np.float64(11009.210774465719), np.float64(11009.210774465719), np.float64(11009.210774465719), np.float64(11009.210774465719), np.float64(10848.182903847155), np.float64(10847.413568360013), np.float64(10673.30036156815), np.float64(10673.30036156815), np.float64(10673.30036156815), np.float64(10673.30036156815), np.float64(10673.30036156815), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10514.824655564764), np.float64(10433.18471425096), np.float64(10433.18471425096), np.float64(10313.169022561526), np.float64(10313.169022561526), np.float64(10313.169022561526), np.float64(10313.169022561526), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(10313.169022561524), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9970.62647650295), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9909.68860245874), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9884.334661442988), np.float64(9843.224084026053), np.float64(9843.224084026053), np.float64(9843.224084026053)]",100,0.05,0.95,2,200
berlin52,GA_tune_5,43,9340.917589462619,1.760732650756836,23.851996678104197,"[20, 23, 29, 7, 2, 42, 30, 21, 17, 3, 31, 18, 32, 1, 49, 36, 39, 40, 24, 48, 5, 15, 6, 25, 4, 43, 38, 37, 35, 34, 44, 16, 46, 47, 26, 12, 28, 27, 14, 13, 52, 11, 51, 33, 10, 9, 8, 41, 19, 45, 22, 50]","[np.float64(25603.56416817617), np.float64(25603.56416817617), np.float64(24606.980404652575), np.float64(24205.7811514958), np.float64(22775.926755198612), np.float64(22775.926755198612), np.float64(22055.931090220955), np.float64(22055.931090220955), np.float64(21825.138568015012), np.float64(21523.091987185748), np.float64(21053.12264552753), np.float64(21053.12264552753), np.float64(20552.574407882763), np.float64(20122.905828960327), np.float64(19475.034981233508), np.float64(19475.034981233508), np.float64(19475.034981233508), np.float64(19475.034981233508), np.float64(19475.034981233508), np.float64(19299.41605987493), np.float64(19023.232846479717), np.float64(18635.297785034396), np.float64(18635.297785034396), np.float64(18621.002133692993), np.float64(18443.400492380046), np.float64(18343.691659176937), np.float64(18203.834532076195), np.float64(18203.834532076195), np.float64(17677.526551508017), np.float64(17677.526551508017), np.float64(17517.1897277446), np.float64(17312.433128782795), np.float64(17312.433128782795), np.float64(16654.789560432546), np.float64(16654.789560432546), np.float64(16654.789560432546), np.float64(16112.558817242301), np.float64(16112.558817242301), np.float64(15959.814121996244), np.float64(15959.814121996244), np.float64(15610.918019732057), np.float64(15610.918019732057), np.float64(15610.918019732057), np.float64(15610.918019732057), np.float64(15610.918019732057), np.float64(15353.149286634212), np.float64(15353.149286634212), np.float64(14942.175379434211), np.float64(14942.175379434211), np.float64(14942.175379434211), np.float64(14783.724301630542), np.float64(14783.724301630542), np.float64(14783.724301630542), np.float64(14783.724301630542), np.float64(14732.184075226565), np.float64(14472.371270569025), np.float64(14435.375086864888), np.float64(14346.310323847762), np.float64(14346.310323847762), np.float64(14346.31032384776), np.float64(14078.669733542696), np.float64(14078.669733542696), np.float64(13873.459350323694), np.float64(13814.167122668478), np.float64(13814.167122668478), np.float64(13759.595587342723), np.float64(13595.29462632216), np.float64(13502.028894422994), np.float64(13226.206779344715), np.float64(13221.287052430818), np.float64(13221.287052430818), np.float64(13221.287052430818), np.float64(12993.173304151165), np.float64(12634.239683157675), np.float64(12634.239683157675), np.float64(12584.803668511373), np.float64(12584.803668511373), np.float64(12400.634551836652), np.float64(12237.17336821063), np.float64(12237.17336821063), np.float64(12079.16242200933), np.float64(12079.16242200933), np.float64(12079.16242200933), np.float64(12079.16242200933), np.float64(12073.71654863726), np.float64(11888.080275266844), np.float64(11888.080275266844), np.float64(11888.080275266844), np.float64(11818.950495686464), np.float64(11818.950495686464), np.float64(11818.950495686464), np.float64(11818.950495686464), np.float64(11818.950495686464), np.float64(11669.834239795353), np.float64(11669.834239795353), np.float64(11538.941756484826), np.float64(11452.86365708831), np.float64(11452.86365708831), np.float64(11379.76464950123), np.float64(11250.098428219033), np.float64(11250.098428219033), np.float64(11074.165102428975), np.float64(11074.165102428975), np.float64(10994.518112911443), np.float64(10994.518112911443), np.float64(10994.518112911443), np.float64(10994.518112911443), np.float64(10957.271472397597), np.float64(10957.271472397597), np.float64(10872.335103686646), np.float64(10872.335103686646), np.float64(10825.96273919752), np.float64(10825.962739197517), np.float64(10825.962739197517), np.float64(10825.962739197517), np.float64(10805.643712683335), np.float64(10746.467449050388), np.float64(10746.467449050388), np.float64(10708.297235355187), np.float64(10627.548398638004), np.float64(10627.548398638004), np.float64(10581.347368698674), np.float64(10577.756822051992), np.float64(10312.449082599102), np.float64(10312.449082599102), np.float64(10312.449082599102), np.float64(10312.449082599102), np.float64(10312.449082599102), np.float64(10287.199696996024), np.float64(10287.199696996024), np.float64(10287.199696996024), np.float64(10287.199696996024), np.float64(10287.199696996024), np.float64(10279.543409720138), np.float64(10279.543409720138), np.float64(10279.543409720138), np.float64(10279.543409720138), np.float64(10279.543409720138), np.float64(10252.028766925132), np.float64(10252.028766925132), np.float64(10252.028766925132), np.float64(10069.393863621817), np.float64(10069.393863621817), np.float64(10069.393863621817), np.float64(9983.327260737527), np.float64(9983.327260737527), np.float64(9983.327260737527), np.float64(9912.975636724266), np.float64(9912.975636724266), np.float64(9899.225801824748), np.float64(9788.892977390926), np.float64(9788.892977390926), np.float64(9779.032318734566), np.float64(9779.032318734566), np.float64(9765.282483835048), np.float64(9765.282483835048), np.float64(9765.282483835048), np.float64(9753.918499681902), np.float64(9753.918499681902), np.float64(9753.918499681902), np.float64(9675.972256505036), np.float64(9533.277067126255), np.float64(9523.978397343468), np.float64(9521.913082973111), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9443.966839796245), np.float64(9380.495513191061), np.float64(9380.495513191057), np.float64(9380.495513191057), np.float64(9380.495513191057), np.float64(9375.78066120878), np.float64(9375.78066120878), np.float64(9375.780661208779), np.float64(9345.632441444897), np.float64(9345.632441444897), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619), np.float64(9340.917589462619)]",100,0.05,0.95,2,200
berlin52,GA_tune_5,44,10103.867713087817,1.7745423316955566,33.96801528888646,"[50, 20, 42, 7, 2, 30, 21, 3, 17, 18, 31, 23, 34, 39, 40, 37, 24, 38, 48, 25, 4, 15, 5, 6, 12, 52, 11, 51, 33, 43, 10, 9, 8, 45, 19, 41, 36, 35, 49, 32, 22, 1, 44, 16, 46, 26, 27, 28, 13, 14, 47, 29]","[np.float64(24765.91554196067), np.float64(24581.004274252555), np.float64(23208.18644426654), np.float64(22944.65358255787), np.float64(22682.617544665907), np.float64(21775.558009413046), np.float64(21484.7230669835), np.float64(21260.522157269592), np.float64(20344.93006487756), np.float64(20344.93006487756), np.float64(19671.55127867348), np.float64(19671.55127867348), np.float64(19197.706004495005), np.float64(18081.665303524034), np.float64(18007.26748456048), np.float64(18007.26748456048), np.float64(17631.447119548262), np.float64(16994.475136251775), np.float64(16817.078973342574), np.float64(15980.668087531276), np.float64(15874.842807809686), np.float64(15603.446517289623), np.float64(15603.446517289623), np.float64(15207.661940212478), np.float64(14860.126919905224), np.float64(14822.49033017667), np.float64(14532.841389444196), np.float64(14532.841389444196), np.float64(14532.841389444196), np.float64(14532.841389444196), np.float64(14532.841389444196), np.float64(14014.438523408611), np.float64(14014.438523408611), np.float64(14014.438523408611), np.float64(14014.438523408611), np.float64(14014.438523408611), np.float64(13945.120520845512), np.float64(13945.120520845512), np.float64(13792.725726737612), np.float64(13724.876736430735), np.float64(13724.876736430735), np.float64(13623.262630977111), np.float64(13623.262630977111), np.float64(13542.495455112245), np.float64(13244.84812097446), np.float64(13127.827628960584), np.float64(13127.827628960584), np.float64(13127.827628960584), np.float64(13127.827628960584), np.float64(13127.827628960584), np.float64(13127.827628960584), np.float64(13086.03580342305), np.float64(13086.035803423048), np.float64(13086.035803423048), np.float64(13086.035803423048), np.float64(13086.035803423048), np.float64(13029.58926712839), np.float64(13029.58926712839), np.float64(13029.58926712839), np.float64(13029.58926712839), np.float64(13029.58926712839), np.float64(12927.165994196543), np.float64(12927.165994196543), np.float64(12927.165994196543), np.float64(12927.165994196543), np.float64(12927.165994196543), np.float64(12729.73158529293), np.float64(12729.73158529293), np.float64(12729.73158529293), np.float64(12611.13846855814), np.float64(12611.13846855814), np.float64(12303.861033461002), np.float64(12303.861033461002), np.float64(12303.861033461002), np.float64(12303.861033461002), np.float64(12303.861033461002), np.float64(12303.861033461002), np.float64(12303.861033461002), np.float64(12223.541680979786), np.float64(12223.541680979786), np.float64(12055.671040686424), np.float64(12055.671040686424), np.float64(12055.671040686424), np.float64(12055.671040686424), np.float64(12055.671040686424), np.float64(12055.671040686424), np.float64(11900.311887519329), np.float64(11890.81843259532), np.float64(11890.81843259532), np.float64(11735.459279428225), np.float64(11726.33103153431), np.float64(11726.33103153431), np.float64(11726.33103153431), np.float64(11700.089080468166), np.float64(11589.830374305146), np.float64(11589.830374305146), np.float64(11554.460175345084), np.float64(11403.385944384596), np.float64(11403.385944384596), np.float64(11132.155657431023), np.float64(11132.155657431023), np.float64(10945.711227510474), np.float64(10945.711227510474), np.float64(10945.711227510474), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10917.778331087766), np.float64(10911.202064730449), np.float64(10911.202064730449), np.float64(10674.004954110513), np.float64(10674.004954110513), np.float64(10674.004954110513), np.float64(10667.428687753196), np.float64(10667.428687753196), np.float64(10667.428687753196), np.float64(10667.428687753196), np.float64(10667.428687753196), np.float64(10667.428687753196), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.65835967856), np.float64(10432.658359678559), np.float64(10382.164667196364), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10382.164667196363), np.float64(10374.229744513588), np.float64(10305.530981079342), np.float64(10305.530981079342), np.float64(10261.626361517934), np.float64(10230.039015046115), np.float64(10230.039015046115), np.float64(10230.039015046113), np.float64(10200.636519212996), np.float64(10200.636519212996), np.float64(10200.636519212996), np.float64(10181.513325237544), np.float64(10155.983023343058), np.float64(10155.983023343058), np.float64(10148.521208957754), np.float64(10148.521208957754), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817), np.float64(10103.867713087817)]",100,0.05,0.95,2,200
