Instancia,Algoritmo,Seed,Mejor Distancia,Tiempo (s),GAP (%),Mejor Tour,Historial,num_ants,alpha,beta,rho,iterations
berlin52,ACO_tune_8,42,7601.947788216449,6.845780372619629,0.794852667945495,"[42, np.int64(7), np.int64(2), np.int64(30), np.int64(23), np.int64(50), np.int64(20), np.int64(29), np.int64(16), np.int64(46), np.int64(44), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(37), np.int64(40), np.int64(38), np.int64(48), np.int64(24), np.int64(5), np.int64(15), np.int64(6), np.int64(4), np.int64(25), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(13), np.int64(14), np.int64(52), np.int64(11), np.int64(51), np.int64(33), np.int64(43), np.int64(10), np.int64(9), np.int64(8), np.int64(41), np.int64(19), np.int64(45), np.int64(32), np.int64(49), np.int64(1), np.int64(22), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(21)]","[np.float64(13752.834801623283), np.float64(12730.351309331854), np.float64(11174.869209903676), np.float64(11174.869209903676), np.float64(11174.869209903676), np.float64(10920.173177966899), np.float64(10150.303850952674), np.float64(9925.721838391253), np.float64(9925.721838391253), np.float64(9925.721838391253), np.float64(9925.721838391253), np.float64(9501.226071587695), np.float64(8815.070708520136), np.float64(8815.070708520136), np.float64(8815.070708520136), np.float64(8815.070708520136), np.float64(8815.070708520136), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8355.117086228449), np.float64(8238.787260228264), np.float64(8238.787260228264), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449), np.float64(7601.947788216449)]",40,1.0,2.0,0.1,50
berlin52,ACO_tune_8,43,8177.164760268076,5.788691759109497,8.421701939380483,"[43, np.int64(33), np.int64(51), np.int64(11), np.int64(52), np.int64(13), np.int64(14), np.int64(47), np.int64(26), np.int64(27), np.int64(28), np.int64(12), np.int64(25), np.int64(4), np.int64(6), np.int64(15), np.int64(5), np.int64(24), np.int64(48), np.int64(38), np.int64(40), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(16), np.int64(50), np.int64(20), np.int64(23), np.int64(30), np.int64(21), np.int64(31), np.int64(18), np.int64(3), np.int64(17), np.int64(42), np.int64(7), np.int64(2), np.int64(29), np.int64(46), np.int64(37), np.int64(49), np.int64(1), np.int64(22), np.int64(32), np.int64(45), np.int64(19), np.int64(41), np.int64(8), np.int64(9), np.int64(10)]","[np.float64(13327.157899093852), np.float64(11878.677972438358), np.float64(10363.973672278918), np.float64(10363.973672278918), np.float64(10363.973672278918), np.float64(10363.973672278918), np.float64(10363.973672278918), np.float64(10158.44937435148), np.float64(10158.44937435148), np.float64(9378.092170970283), np.float64(9378.092170970283), np.float64(9378.092170970283), np.float64(9312.415837583789), np.float64(8930.502061988625), np.float64(8930.502061988625), np.float64(8930.502061988625), np.float64(8930.502061988625), np.float64(8930.502061988625), np.float64(8872.768324573708), np.float64(8872.768324573708), np.float64(8872.768324573708), np.float64(8872.768324573708), np.float64(8857.385606073192), np.float64(8578.096421959175), np.float64(8578.096421959175), np.float64(8578.096421959175), np.float64(8578.096421959175), np.float64(8578.096421959175), np.float64(8578.096421959175), np.float64(8578.096421959175), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8395.626877867735), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076), np.float64(8177.164760268076)]",40,1.0,2.0,0.1,50
berlin52,ACO_tune_8,44,8050.446355850216,6.776550054550171,6.741532164548074,"[17, np.int64(3), np.int64(18), np.int64(31), np.int64(22), np.int64(1), np.int64(49), np.int64(32), np.int64(45), np.int64(19), np.int64(41), np.int64(8), np.int64(9), np.int64(10), np.int64(43), np.int64(33), np.int64(51), np.int64(12), np.int64(28), np.int64(27), np.int64(26), np.int64(47), np.int64(14), np.int64(13), np.int64(52), np.int64(11), np.int64(25), np.int64(4), np.int64(6), np.int64(15), np.int64(5), np.int64(24), np.int64(48), np.int64(38), np.int64(37), np.int64(40), np.int64(39), np.int64(36), np.int64(35), np.int64(34), np.int64(44), np.int64(46), np.int64(16), np.int64(29), np.int64(23), np.int64(20), np.int64(50), np.int64(30), np.int64(21), np.int64(42), np.int64(2), np.int64(7)]","[np.float64(13778.130080773022), np.float64(12099.010977969909), np.float64(12099.010977969909), np.float64(10873.712108919412), np.float64(10753.575549888681), np.float64(10753.575549888681), np.float64(10351.548367930382), np.float64(10351.548367930382), np.float64(10165.223998280082), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(9078.476237128947), np.float64(8929.240120347326), np.float64(8929.240120347326), np.float64(8929.240120347326), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8741.740856323198), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8231.635793703235), np.float64(8208.107295641097), np.float64(8091.785985608896), np.float64(8091.785985608896), np.float64(8091.785985608896), np.float64(8091.785985608896), np.float64(8091.785985608896), np.float64(8091.785985608896), np.float64(8091.785985608896), np.float64(8090.732174509733), np.float64(8050.446355850216)]",40,1.0,2.0,0.1,50
